case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
size 10,,,,97.484375,135.72265625,339,,,,,,
size 1,,,,,,,26.8671875,52.328125,367,,,
size 2,,,,,,,46.9375,74.43359375,376,,,
size 3,,,,,,,47.1171875,75.79296875,338,,,
size 4,,,,,,,27.18359375,55.2734375,298,,,
size 5,,,,,,,57.2890625,94.76171875,406,,,
size 6,,,,,,,97.4453125,130.77734375,535,,,
size 7,,,,,,,137.67578125,175.9609375,465,,,
size 8,,,,,,,67.78515625,95.72265625,356,,,
size 9,,,,,,,137.8125,172.3046875,436,,,
size 10,,,,,,,198.1875,237.43359375,547,,,
size 1,,,,,,,,,,57.0546875,90.87890625,582
size 2,,,,,,,,,,37.21875,67.04296875,356
size 3,,,,,,,,,,27.33984375,65.28515625,576
size 4,,,,,,,,,,37.54296875,74.57421875,605
size 5,,,,,,,,,,67.90625,107.92578125,339
size 6,,,,,,,,,,108.13671875,148.15234375,522
size 7,,,,,,,,,,28.4765625,168.60546875,544
size 8,,,,,,,,,,58.4921875,86.79296875,620
size 9,,,,,,,,,,88.578125,137.73828125,727
size 10,,,,,,,,,,38.90234375,66.37109375,771
size 1,26.734375,66.75,282,,,,,,,,,
size 2,36.9453125,70.57421875,275,,,,,,,,,
size 3,26.95703125,66.97265625,393,,,,,,,,,
size 4,57.1484375,95.46875,348,,,,,,,,,
size 5,77.30859375,117.0078125,442,,,,,,,,,
size 6,137.515625,174.08203125,308,,,,,,,,,
size 7,127.609375,156.73828125,635,,,,,,,,,
size 8,197.84765625,233.7265625,431,,,,,,,,,
size 9,77.890625,115.8203125,602,,,,,,,,,
size 10,127.91015625,155.82421875,621,,,,,,,,,
size 1,,,,36.640625,76.1640625,676,,,,,,
size 2,,,,26.69921875,56.57421875,723,,,,,,
size 3,,,,46.84375,75.32421875,341,,,,,,
size 4,,,,76.95703125,110.15625,500,,,,,,
size 5,,,,77.14453125,115.78125,301,,,,,,
size 6,,,,77.23828125,113.16796875,265,,,,,,
size 7,,,,37.2890625,74.1953125,463,,,,,,
size 8,,,,57.32421875,96.23828125,294,,,,,,
size 9,,,,57.3828125,90.09375,597,,,,,,
size 10,,,,97.55078125,137.22265625,377,,,,,,
size 1,,,,,,,26.79296875,55.33203125,414,,,
size 2,,,,,,,46.9453125,73.44921875,303,,,
size 3,,,,,,,47.1171875,74.35546875,429,,,
size 4,,,,,,,27.18359375,55.33203125,813,,,
size 5,,,,,,,57.33984375,95.671875,435,,,
size 6,,,,,,,97.49609375,133.42578125,495,,,
